restaurant_name,address,item_price_clean,zip_code,CUISINE DESCRIPTION,BORO_FIXED,item_name_clean,Latitude,Longitude,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Build your own omelette,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",21.0,10011,American,Manhattan,Egg white omelette,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Eggs benedict,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Bec sandwich,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Green eggs ham,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Grits bowl,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",28.0,10011,American,Manhattan,Grilled ny strip eggs,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Truffled eggs,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",13.0,10011,American,Manhattan,Avocado toast,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",13.0,10011,American,Manhattan,Housemade granola yogurt,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Lemon ricotta pancakes,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Crunchy croissant french toast,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Crispy buttermilk waffle,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Smoothie bowl,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",12.0,10011,American,Manhattan,Steel cut oatmeal,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Two eggs any style,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Maple cured bacon,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Turkey bacon,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Country ham steak,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Anson mills cheddar grits,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Seasonal fruit bowl,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.0,10011,American,Manhattan,Biscuits,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.0,10011,American,Manhattan,Home fries,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Sausage links,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.0,10011,American,Manhattan,Side of biscuits,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Grapefruit brulee,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Blistered shishito peppers,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",13.0,10011,American,Manhattan,Tomato basil soup,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",16.0,10011,American,Manhattan,Roasted beets,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",22.0,10011,American,Manhattan,Steak street taco,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",22.0,10011,American,Manhattan,Prince edward island mussels,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Old school meatballs,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Cornmeal calamari,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",22.0,10011,American,Manhattan,Crispy rock shrimp,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Soup sammie,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Deviled eggs,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",23.0,10011,American,Manhattan,Tuna crudo,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Crispy avocado tacos,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Shrimp tacos,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",21.0,10011,American,Manhattan,Spicy salmon tartare,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Mushroom toast,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",17.0,10011,American,Manhattan,Cheddar fontina,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Smoked gouda bacon,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Mac truffle,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Mac cheese spring rolls,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Kale salad,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Wedge salad,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",15.0,10011,American,Manhattan,Butter lettuce salad,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Farro salad,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Crispy calamari salad,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",19.0,10011,American,Manhattan,Little gem caesar,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",24.0,10011,American,Manhattan,California cobb,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",22.0,10011,American,Manhattan,The classic burger,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",26.0,10011,American,Manhattan,The bistro,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",22.0,10011,American,Manhattan,Grilled turkey burger,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Veggie burger,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",29.0,10011,American,Manhattan,Shaved prime rib,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",30.0,10011,American,Manhattan,Grilled salmon blt,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",20.0,10011,American,Manhattan,Crispy chicken sandwich,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",32.0,10011,American,Manhattan,Ginger salmon,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",30.0,10011,American,Manhattan,Fish n chips,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",29.0,10011,American,Manhattan,Grilled chicken paillard,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",30.0,10011,American,Manhattan,The meatloaf,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",40.0,10011,American,Manhattan,Ribeye,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",32.0,10011,American,Manhattan,Fried chicken waffles,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Broccolini,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Bloomsdale spinach,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Saut ed green beans,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Chickpea fries,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Garlic whipped potatoes,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Herb fries,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",13.0,10011,American,Manhattan,Truffle parmesan fries,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Sweet potato fries,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Brussels sprouts,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",15.0,10011,American,Manhattan,Red velvet yodels,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",14.0,10011,American,Manhattan,Deep fried oreos,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",14.0,10011,American,Manhattan,Mile high carrot cake,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Vanilla bean milk shake,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Chocolate milk shake,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Mint chip shake,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",13.0,10011,American,Manhattan,Citrus supreme,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",14.0,10011,American,Manhattan,Chocolate layer cake,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Crispy avocado taco,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",16.0,10011,American,Manhattan,Artichoke,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",24.0,10011,American,Manhattan,Baby back ribs,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",18.0,10011,American,Manhattan,Creamy polenta,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",32.0,10011,American,Manhattan,Natural roast chicken,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",34.0,10011,American,Manhattan,Pan seared branzino,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",34.0,10011,American,Manhattan,Braised short rib,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",34.0,10011,American,Manhattan,Pork chop,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",28.0,10011,American,Manhattan,Lemon risotto,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",32.0,10011,American,Manhattan,Tagliatelli,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",32.0,10011,American,Manhattan,Ravioli,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",10.0,10011,American,Manhattan,Strawberry milk shake,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",15.0,10011,American,Manhattan,Bread pudding,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",11.0,10011,American,Manhattan,Brussles sprouts,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",8.0,10011,American,Manhattan,Btl sparkling water,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",8.0,10011,American,Manhattan,Btl still water,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Coke,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Diet coke,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Ginger ale,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Sprite,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Club soda,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.5,10011,American,Manhattan,Iced tea,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Lemonade,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Arnold palmer,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Aloe vera lemonade,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",12.0,10011,American,Manhattan,Flying high,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Ginger beer,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Red bull,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Red bull sf,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Red bull yellow,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Apple juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Cranberry juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Grapefrute juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Orange juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Pineapple juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",9.0,10011,American,Manhattan,Simple green juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Tomato juice,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.0,10011,American,Manhattan,Hot cocoa,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",7.0,10011,American,Manhattan,Ginger shot,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,American coffee,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Decaf coffee,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Americano,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Cafe au lait,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Cappuccino,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Decaf cappuccino,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.5,10011,American,Manhattan,Espresso,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.5,10011,American,Manhattan,Decaf espresso,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.5,10011,American,Manhattan,Double espresso,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.5,10011,American,Manhattan,Decaf double espresso,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Latte,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Decaf latte,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",5.0,10011,American,Manhattan,Iced coffee,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",4.0,10011,American,Manhattan,Tea,40.74059829727,-73.99817401551,
Cafeteria,"119 7th Ave, New York, NY, 10011",6.0,10011,American,Manhattan,Nutella hot chocolate,40.74059829727,-73.99817401551,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",9.0,10040,Hamburgers,Manhattan,Eggs any style,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",14.75,10040,Hamburgers,Manhattan,Eggs any style with meat,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.75,10040,Hamburgers,Manhattan,Eggs any style with corn beef hash,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",13.5,10040,Hamburgers,Manhattan,Eggs any style with turkey slice,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.75,10040,Hamburgers,Manhattan,Eggs any style with patty sausage platter,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.75,10040,Hamburgers,Manhattan,Eggs any style with beef sausage,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",9.0,10040,Hamburgers,Manhattan,Eggs any style with grits,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",10.0,10040,Hamburgers,Manhattan,Eggs any style with hash browns,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.5,10040,Hamburgers,Manhattan,Eggs any style with hash brown and meat,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",13.0,10040,Hamburgers,Manhattan,Eggs any style with hash brown and turkey slice,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.75,10040,Hamburgers,Manhattan,Eggs any style with hash brown and corned beef hash,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.75,10040,Hamburgers,Manhattan,Eggs any style with hash browns and beef sausage,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",5.0,10040,Hamburgers,Manhattan,Egg sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",7.5,10040,Hamburgers,Manhattan,Salami and egg sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",9.0,10040,Hamburgers,Manhattan,Western sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",5.25,10040,Hamburgers,Manhattan,Egg and cheese sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",7.5,10040,Hamburgers,Manhattan,Patty sausage sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",8.75,10040,Hamburgers,Manhattan,Beef sausage and egg sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",7.5,10040,Hamburgers,Manhattan,Bacon sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",8.5,10040,Hamburgers,Manhattan,Turkey sausage with egg sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",7.75,10040,Hamburgers,Manhattan,Bacon egg and cheese,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",7.75,10040,Hamburgers,Manhattan,Saug egg and cheese,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",7.75,10040,Hamburgers,Manhattan,Ham egg and cheese,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",2.75,10040,Hamburgers,Manhattan,Bagel,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",4.75,10040,Hamburgers,Manhattan,Bagel with cream cheese,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",3.75,10040,Hamburgers,Manhattan,Muffin,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",3.0,10040,Hamburgers,Manhattan,English muffin,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",2.75,10040,Hamburgers,Manhattan,Rolls,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",2.75,10040,Hamburgers,Manhattan,Toast,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",13.25,10040,Hamburgers,Manhattan,Ham and cheese omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.0,10040,Hamburgers,Manhattan,Cheese omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.25,10040,Hamburgers,Manhattan,Swiss cheese omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",10.25,10040,Hamburgers,Manhattan,Onion omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",13.0,10040,Hamburgers,Manhattan,Western omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.0,10040,Hamburgers,Manhattan,Pepper and onion omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.0,10040,Hamburgers,Manhattan,Ham omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",14.0,10040,Hamburgers,Manhattan,Jimbos omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.75,10040,Hamburgers,Manhattan,Spinach omelette,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",9.0,10040,Hamburgers,Manhattan,Pancake,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",9.0,10040,Hamburgers,Manhattan,French toast,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.25,10040,Hamburgers,Manhattan,Pancakes with eggs,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",12.25,10040,Hamburgers,Manhattan,Pancake with bacon,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",13.0,10040,Hamburgers,Manhattan,Pancake with turkey bacon,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",13.0,10040,Hamburgers,Manhattan,Pancake with turkey sausage,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",14.0,10040,Hamburgers,Manhattan,Pancakes eggs and bacon,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",5.0,10040,Hamburgers,Manhattan,Beef sausage,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",5.0,10040,Hamburgers,Manhattan,Corn beef hash,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",5.0,10040,Hamburgers,Manhattan,Turkey bacon,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",5.0,10040,Hamburgers,Manhattan,Turkey sausage,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",4.75,10040,Hamburgers,Manhattan,Pork sausage,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",4.75,10040,Hamburgers,Manhattan,Ham,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",4.75,10040,Hamburgers,Manhattan,Bacon,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",4.75,10040,Hamburgers,Manhattan,Beef salami,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.25,10040,Hamburgers,Manhattan,Pastrami sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.25,10040,Hamburgers,Manhattan,Turkey sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.25,10040,Hamburgers,Manhattan,Cheesesteak sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.0,10040,Hamburgers,Manhattan,Crispy chicken hero,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.0,10040,Hamburgers,Manhattan,Crispy chicken breast sandwich on a bun,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.0,10040,Hamburgers,Manhattan,Chicken cutlet parm sandwich,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",9.5,10040,Hamburgers,Manhattan,Fish fillet sandwich on a bun,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",10.0,10040,Hamburgers,Manhattan,Meatball hero,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",11.25,10040,Hamburgers,Manhattan,Meatball hero parm,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",8.0,10040,Hamburgers,Manhattan,Veal cutlet hero parm,40.86217993557,-73.92510569029,
Jimbo's hamburger palace,"117 Dyckman St, New York, NY, 10040",10.25,10040,Hamburgers,Manhattan,Italian sausage hero,40.86217993557,-73.92510569029,
